,Player,year_start,year_end,Year,Salary
597,Anthony Johnson,1998,2010,2005,2200000
598,Anthony Johnson,1998,2010,2006,2420000
599,Anthony Johnson,1998,2010,2007,2640000
600,Anthony Johnson,1998,2010,2008,2860000
601,Anthony Johnson,1998,2010,2009,1910000
602,Anthony Johnson,1998,2010,2010,2160000
603,Anthony Miller,1995,2005,1995,150000
604,Anthony Miller,1995,2005,1996,550000
605,Anthony Miller,1995,2005,1998,272250
606,Anthony Miller,1995,2005,1999,475000
607,Anthony Miller,1995,2005,2000,30000
608,Anthony Miller,1995,2005,2001,40000
609,Anthony Miller,1995,2005,2005,34118
610,Anthony Morrow,2009,2017,2009,442114
611,Anthony Morrow,2009,2017,2010,736420
612,Anthony Morrow,2009,2017,2011,4000000
613,Anthony Morrow,2009,2017,2012,4000000
614,Anthony Morrow,2009,2017,2013,4000000
615,Anthony Morrow,2009,2017,2014,1027424
616,Anthony Morrow,2009,2017,2015,3200000
617,Anthony Morrow,2009,2017,2016,3344000
618,Anthony Morrow,2009,2017,2017,3488000
619,Anthony Parker,1998,2012,1998,754080
620,Anthony Parker,1998,2012,1999,867120
621,Anthony Parker,1998,2012,2000,980280
622,Anthony Parker,1998,2012,2007,4150000
623,Anthony Parker,1998,2012,2008,4350000
624,Anthony Parker,1998,2012,2009,4550000
625,Anthony Parker,1998,2012,2010,2644230
626,Anthony Parker,1998,2012,2011,2855700
627,Anthony Parker,1998,2012,2012,2250000
628,Anthony Peeler,1993,2005,1993,700000
629,Anthony Peeler,1993,2005,1994,910000
630,Anthony Peeler,1993,2005,1995,1120000
631,Anthony Peeler,1993,2005,1996,1330000
632,Anthony Peeler,1993,2005,1997,1540000
633,Anthony Peeler,1993,2005,1998,2012500
634,Anthony Peeler,1993,2005,1999,2254000
635,Anthony Peeler,1993,2005,2000,2495500
636,Anthony Peeler,1993,2005,2001,2740000
637,Anthony Peeler,1993,2005,2002,2978500
638,Anthony Peeler,1993,2005,2003,3350812
639,Anthony Peeler,1993,2005,2004,1070000
640,Anthony Peeler,1993,2005,2005,1600000
641,Anthony Pullard,1993,1993,1993,140000
642,Anthony Randolph,2009,2014,2009,1709280
643,Anthony Randolph,2009,2014,2010,1837560
644,Anthony Randolph,2009,2014,2011,1965720
645,Anthony Randolph,2009,2014,2012,2911231
646,Anthony Randolph,2009,2014,2013,1674641
647,Anthony Randolph,2009,2014,2014,1750000
648,Anthony Randolph,2009,2014,2015,1825359
649,Anthony Roberson,2006,2009,2006,398762
650,Anthony Roberson,2006,2009,2007,267111
651,Anthony Roberson,2006,2009,2009,797581
652,Anthony Tolliver,2009,2018,2009,18724826007
653,Anthony Tolliver,2009,2018,2010,35954651983
654,Anthony Tolliver,2009,2018,2011,2200000
655,Anthony Tolliver,2009,2018,2012,2050000
656,Anthony Tolliver,2009,2018,2013,915852
657,Anthony Tolliver,2009,2018,2014,1027424
658,Anthony Tolliver,2009,2018,2015,3000000
659,Anthony Tolliver,2009,2018,2016,3000000
660,Anthony Tolliver,2009,2018,2017,8000000
661,Anthony Tucker,1995,1995,1995,150000
662,Anthony Tucker,1995,1995,1996,225000
663,Antoine Walker,1997,2008,1997,1620000
664,Antoine Walker,1997,2008,1998,1864080
665,Antoine Walker,1997,2008,1999,2107000
666,Antoine Walker,1997,2008,2000,9000000
667,Antoine Walker,1997,2008,2001,10130000
668,Antoine Walker,1997,2008,2002,11250000
669,Antoine Walker,1997,2008,2003,12375000
670,Antoine Walker,1997,2008,2004,13500000
671,Antoine Walker,1997,2008,2005,14625000
672,Antoine Walker,1997,2008,2006,6880000
673,Antoine Walker,1997,2008,2007,7606820
674,Antoine Walker,1997,2008,2008,8329640
675,Antoine Walker,1997,2008,2009,8854475
676,Antoine Wright,2006,2011,2006,1461360
677,Antoine Wright,2006,2011,2007,1570920
678,Antoine Wright,2006,2011,2008,1680600
679,Antoine Wright,2006,2011,2009,1800000
680,Antoine Wright,2006,2011,2010,2110550
681,Antoine Wright,2006,2011,2011,992680
682,Antonio Anderson,2010,2010,2010,139968
683,Antonio Burks,2005,2006,2005,385277
684,Antonio Burks,2005,2006,2006,641748
685,Antonio Daniels,1998,2011,1998,2149920
686,Antonio Daniels,1998,2011,1999,2472000
687,Antonio Daniels,1998,2011,2000,2794920
688,Antonio Daniels,1998,2011,2001,2820000
689,Antonio Daniels,1998,2011,2002,3000000
690,Antonio Daniels,1998,2011,2003,3375000
691,Antonio Daniels,1998,2011,2004,2200000
692,Antonio Daniels,1998,2011,2005,2200000
693,Antonio Daniels,1998,2011,2006,5000000
694,Antonio Daniels,1998,2011,2007,5400000
695,Antonio Daniels,1998,2011,2008,5800000
696,Antonio Daniels,1998,2011,2009,6200000
697,Antonio Daniels,1998,2011,2010,5863580
698,Antonio Davis,1994,2006,1994,565000
699,Antonio Davis,1994,2006,1995,700000
700,Antonio Davis,1994,2006,1996,800000
701,Antonio Davis,1994,2006,1997,5200000
702,Antonio Davis,1994,2006,1998,4500000
703,Antonio Davis,1994,2006,1999,3500000
704,Antonio Davis,1994,2006,2000,4200000
705,Antonio Davis,1994,2006,2001,5500000
706,Antonio Davis,1994,2006,2002,11000000
707,Antonio Davis,1994,2006,2003,12000000
708,Antonio Davis,1994,2006,2004,12925000
709,Antonio Davis,1994,2006,2005,12925000
710,Antonio Davis,1994,2006,2006,13925000
711,Antonio Harvey,1994,2003,1994,150000
712,Antonio Harvey,1994,2003,1995,325000
713,Antonio Harvey,1994,2003,1996,400000
714,Antonio Harvey,1994,2003,1997,247500
715,Antonio Harvey,1994,2003,2000,510000
716,Antonio Harvey,1994,2003,2001,611000
717,Antonio Harvey,1994,2003,2002,715850
718,Antonio Harvey,1994,2003,2003,60361
719,Antonio Lang,1995,2000,1995,325000
720,Antonio Lang,1995,2000,1996,423000
721,Antonio Lang,1995,2000,1997,520000
722,Antonio McDyess,1996,2011,1996,2213000
723,Antonio McDyess,1996,2011,1997,2545000
724,Antonio McDyess,1996,2011,1998,2876640
725,Antonio McDyess,1996,2011,1999,9000000
726,Antonio McDyess,1996,2011,2000,9900000
727,Antonio McDyess,1996,2011,2001,10800000
728,Antonio McDyess,1996,2011,2002,11700000
729,Antonio McDyess,1996,2011,2003,12600000
730,Antonio McDyess,1996,2011,2004,13500000
731,Antonio McDyess,1996,2011,2005,4903000
732,Antonio McDyess,1996,2011,2006,5393300
733,Antonio McDyess,1996,2011,2007,5883600
734,Antonio McDyess,1996,2011,2008,6373900
735,Antonio McDyess,1996,2011,2009,3000000950419
736,Antonio McDyess,1996,2011,2010,30000004500000
737,Antonio McDyess,1996,2011,2011,4860000
738,Antonio McDyess,1996,2011,2012,2640000
739,Antonis Fotsis,2002,2002,2002,332817
740,Archie Goodwin,2014,2017,2014,1064400
741,Archie Goodwin,2014,2017,2015,1112280
742,Archie Goodwin,2014,2017,2016,1160160
743,Archie Goodwin,2014,2017,2017,2094089
744,Arinze Onuaku,2014,2017,2014,5766840368
745,Arinze Onuaku,2014,2017,2015,4802843226
746,Arinze Onuaku,2014,2017,2017,980431
747,Armon Johnson,2011,2012,2011,473604
748,Armon Johnson,2011,2012,2012,762195
749,Arnett Moultrie,2013,2014,2013,1042320
750,Arnett Moultrie,2013,2014,2014,1089240
751,Arnett Moultrie,2013,2014,2015,1136160
752,Aron Baynes,2013,2018,2013,401170
753,Aron Baynes,2013,2018,2014,788872
754,Aron Baynes,2013,2018,2015,2100000
755,Aron Baynes,2013,2018,2016,6500000
756,Aron Baynes,2013,2018,2017,6500000
757,Arron Afflalo,2008,2018,2008,944520
758,Arron Afflalo,2008,2018,2009,1015440
759,Arron Afflalo,2008,2018,2010,1086240
760,Arron Afflalo,2008,2018,2011,1959577
761,Arron Afflalo,2008,2018,2012,7562500
762,Arron Afflalo,2008,2018,2013,7750000
763,Arron Afflalo,2008,2018,2014,7500000
764,Arron Afflalo,2008,2018,2015,7500000
765,Arron Afflalo,2008,2018,2016,8000000
766,Arron Afflalo,2008,2018,2017,12500000
767,Art Long,2001,2003,2000,25000
768,Art Long,2001,2003,2002,465850
769,Art Long,2001,2003,2003,19342435819
770,Arvydas Macijauskas,2006,2006,2006,2500000
771,Arvydas Macijauskas,2006,2006,2007,500000
772,Arvydas Macijauskas,2006,2006,2008,500000
773,Arvydas Sabonis,1996,2003,1996,2200000
774,Arvydas Sabonis,1996,2003,1997,2640000
775,Arvydas Sabonis,1996,2003,1998,3080000
776,Arvydas Sabonis,1996,2003,1999,9000000
777,Arvydas Sabonis,1996,2003,2000,9818481
778,Arvydas Sabonis,1996,2003,2001,11250000
779,Arvydas Sabonis,1996,2003,2003,6850000
780,Arvydas Sabonis,1996,2003,2005,3000000
781,Ashraf Amaya,1996,1997,1996,225000
782,Ashraf Amaya,1996,1997,1997,247500
783,Askia Jones,1995,1995,1995,150000
784,Austin Croshere,1998,2009,1998,1165440
785,Austin Croshere,1998,2009,1999,1340000
786,Austin Croshere,1998,2009,2000,1515120
787,Austin Croshere,1998,2009,2001,5300000
788,Austin Croshere,1998,2009,2002,6310000
789,Austin Croshere,1998,2009,2003,6960000
790,Austin Croshere,1998,2009,2004,7610000
791,Austin Croshere,1998,2009,2005,8260000
792,Austin Croshere,1998,2009,2006,7900000
793,Austin Croshere,1998,2009,2007,7300000
794,Austin Croshere,1998,2009,2008,1219590
795,Austin Croshere,1998,2009,2009,74251527185
796,Austin Daye,2010,2015,2010,1677840
797,Austin Daye,2010,2015,2011,1803720
798,Austin Daye,2010,2015,2012,1929600
799,Austin Daye,2010,2015,2013,2958077
800,Austin Daye,2010,2015,2014,947907
801,Austin Daye,2010,2015,2015,2001661063384
802,Austin Rivers,2013,2018,2013,2238360
803,Austin Rivers,2013,2018,2014,2339040
804,Austin Rivers,2013,2018,2015,2439840
805,Austin Rivers,2013,2018,2016,3110796
806,Austin Rivers,2013,2018,2017,11000000
807,Avery Bradley,2011,2018,2011,1418160
808,Avery Bradley,2011,2018,2012,1524480
809,Avery Bradley,2011,2018,2013,1630800
810,Avery Bradley,2011,2018,2014,2511432
811,Avery Bradley,2011,2018,2015,7191011
812,Avery Bradley,2011,2018,2016,7730337
813,Avery Bradley,2011,2018,2017,8269663
814,Awvee Storey,2005,2008,2005,84573
815,Awvee Storey,2005,2008,2006,641748
816,Awvee Storey,2005,2008,2008,711517
817,Axel Toupane,2016,2017,2016,127389
818,B.J. Tyler,1995,1995,1995,715000
819,B.J. Tyler,1995,1995,1996,845000
820,B.J. Tyler,1995,1995,1997,1040000
821,B.J. Tyler,1995,1995,1998,1200000
822,B.J. Tyler,1995,1995,1999,1411000
823,B.J. Tyler,1995,1995,2000,1614000
824,Baron Davis,2000,2012,2000,2712480
825,Baron Davis,2000,2012,2001,2916000
826,Baron Davis,2000,2012,2002,3119400
827,Baron Davis,2000,2012,2003,3942922
828,Baron Davis,2000,2012,2004,10960000
829,Baron Davis,2000,2012,2005,12330000
830,Baron Davis,2000,2012,2006,13700000
831,Baron Davis,2000,2012,2007,15070000
832,Baron Davis,2000,2012,2008,16440000
833,Baron Davis,2000,2012,2009,11250000
834,Baron Davis,2000,2012,2010,12150000
835,Baron Davis,2000,2012,2011,13000000
836,Baron Davis,2000,2012,2012,139000001352181
837,Baron Davis,2000,2012,2013,14850000
838,Ben Bentil,2017,2017,2017,50000250000
839,Ben Davis,1997,2000,1997,220000
840,Ben Davis,1997,2000,1998,25000
841,Ben Davis,1997,2000,1999,425000
842,Ben Davis,1997,2000,2000,45847
843,Ben Davis,1997,2000,2004,176369
844,Ben Gordon,2005,2015,2005,3358320
845,Ben Gordon,2005,2015,2006,3610200
846,Ben Gordon,2005,2015,2007,3862080
847,Ben Gordon,2005,2015,2008,4881669
848,Ben Gordon,2005,2015,2009,6404750
849,Ben Gordon,2005,2015,2010,10000000
850,Ben Gordon,2005,2015,2011,10800000
851,Ben Gordon,2005,2015,2012,11600000
852,Ben Gordon,2005,2015,2013,12400000
853,Ben Gordon,2005,2015,2014,13200000
854,Ben Gordon,2005,2015,2015,4500000
855,Ben Handlogten,2004,2005,2004,366931
856,Ben Handlogten,2004,2005,2006,35091
857,Ben Hansbrough,2013,2013,2013,473604
858,Ben McLemore,2014,2018,2014,2895960
859,Ben McLemore,2014,2018,2015,3026280
860,Ben McLemore,2014,2018,2016,3156600
861,Ben McLemore,2014,2018,2017,4008882
862,Ben Uzoh,2011,2012,2011,473604
863,Ben Uzoh,2011,2012,2012,61433
864,Ben Wallace,1997,2012,1997,247500
865,Ben Wallace,1997,2012,1998,326700
866,Ben Wallace,1997,2012,1999,800000
867,Ben Wallace,1997,2012,2000,893750
868,Ben Wallace,1997,2012,2001,4000000
869,Ben Wallace,1997,2012,2002,4700000
870,Ben Wallace,1997,2012,2003,5200000
871,Ben Wallace,1997,2012,2004,5500000
872,Ben Wallace,1997,2012,2005,7000000
873,Ben Wallace,1997,2012,2006,7500000
874,Ben Wallace,1997,2012,2007,16000000
875,Ben Wallace,1997,2012,2008,15500000
876,Ben Wallace,1997,2012,2009,14500000
877,Ben Wallace,1997,2012,2010,1306445
878,Ben Wallace,1997,2012,2011,2080000
879,Ben Wallace,1997,2012,2012,2246400
880,Beno Udrih,2005,2017,2005,841680
881,Beno Udrih,2005,2017,2006,904800
882,Beno Udrih,2005,2017,2007,967920
883,Beno Udrih,2005,2017,2008,7883491747096
884,Beno Udrih,2005,2017,2009,5585000
885,Beno Udrih,2005,2017,2010,6031800
886,Beno Udrih,2005,2017,2011,6478600
887,Beno Udrih,2005,2017,2012,6925400
888,Beno Udrih,2005,2017,2013,7372000
889,Beno Udrih,2005,2017,2014,374200883111
890,Beno Udrih,2005,2017,2015,2077000
891,Beno Udrih,2005,2017,2016,2080465
892,Beno Udrih,2005,2017,2017,1551659
893,Bernard James,2013,2015,2013,473604
894,Bernard James,2013,2015,2014,788872
895,Bernard James,2013,2015,2015,1259805
896,Bernard Robinson,2005,2007,2005,385277
897,Bernard Robinson,2005,2007,2006,641748
898,Bernard Robinson,2005,2007,2007,1000000
899,Bernard Robinson,2005,2007,2008,1080000
900,Bill Curley,1995,2001,1995,702000
901,Bill Curley,1995,2001,1996,913000
902,Bill Curley,1995,2001,1997,1123000
903,Bill Curley,1995,2001,1998,1333800
904,Bill Curley,1995,2001,1999,1544000
905,Bill Curley,1995,2001,2000,117867
906,Bill Curley,1995,2001,2001,611000423500
907,Billy Owens,1992,2001,1992,1509000
908,Billy Owens,1992,2001,1993,1962000
909,Billy Owens,1992,2001,1994,2414000
910,Billy Owens,1992,2001,1995,2867000
911,Billy Owens,1992,2001,1996,3320000
912,Billy Owens,1992,2001,1997,3773000
913,Billy Owens,1992,2001,1998,4225200
914,Billy Owens,1992,2001,1999,1750000
915,Billy Owens,1992,2001,2000,2090000
916,Billy Owens,1992,2001,2001,2100000
917,Billy Thomas,2005,2008,2008,264897510529
918,Bimbo Coles,1991,2004,1991,290000
919,Bimbo Coles,1991,2004,1992,212000
920,Bimbo Coles,1991,2004,1993,650000
921,Bimbo Coles,1991,2004,1994,802000
922,Bimbo Coles,1991,2004,1995,902000
923,Bimbo Coles,1991,2004,1996,1002000
924,Bimbo Coles,1991,2004,1997,1400000
925,Bimbo Coles,1991,2004,1998,1700000
926,Bimbo Coles,1991,2004,1999,2000000
927,Bimbo Coles,1991,2004,2000,2300000
928,Bimbo Coles,1991,2004,2001,2250000
929,Bimbo Coles,1991,2004,2002,2200000
930,Bimbo Coles,1991,2004,2003,2400000
931,Bimbo Coles,1991,2004,2004,10700001050000
932,Bismack Biyombo,2012,2018,2012,2798040
933,Bismack Biyombo,2012,2018,2013,3007920
934,Bismack Biyombo,2012,2018,2014,3217680
935,Bismack Biyombo,2012,2018,2015,4086454
936,Bismack Biyombo,2012,2018,2016,2814000
937,Bismack Biyombo,2012,2018,2017,17000000
938,Bison Dele,1992,1999,1992,777000
939,Bison Dele,1992,1999,1993,1011000
940,Bison Dele,1992,1999,1994,1244000
941,Bison Dele,1992,1999,1995,2000000
942,Bison Dele,1992,1999,1996,2200000
943,Bison Dele,1992,1999,1998,4050000
944,Bison Dele,1992,1999,1999,4860000
945,Bison Dele,1992,1999,2000,5770000
946,Blake Ahearn,2008,2012,2009,125562
947,Blake Griffin,2011,2018,2010,4983480
948,Blake Griffin,2011,2018,2011,5357280
949,Blake Griffin,2011,2018,2012,5731080
950,Blake Griffin,2011,2018,2013,7226892
951,Blake Griffin,2011,2018,2014,16441500
952,Blake Griffin,2011,2018,2015,17674613
953,Blake Griffin,2011,2018,2016,18907725
954,Blake Griffin,2011,2018,2017,20140839
955,Bo Kimble,1991,1993,1991,950000
956,Bo Kimble,1991,1993,1992,1150000
957,Bo Kimble,1991,1993,1993,865000
958,Bo Kimble,1991,1993,1994,1150000
959,Bo Kimble,1991,1993,1995,1435000
960,Bo Kimble,1991,1993,1996,1700000
961,Bo Outlaw,1994,2008,1995,250000
962,Bo Outlaw,1994,2008,1996,500000
963,Bo Outlaw,1994,2008,1997,600000
964,Bo Outlaw,1994,2008,1998,1000000
965,Bo Outlaw,1994,2008,1999,1150000
966,Bo Outlaw,1994,2008,2000,2000000
967,Bo Outlaw,1994,2008,2001,4500000
968,Bo Outlaw,1994,2008,2002,6000000
969,Bo Outlaw,1994,2008,2003,6585000
970,Bo Outlaw,1994,2008,2004,6585000
971,Bo Outlaw,1994,2008,2005,10597566573148
972,Bo Outlaw,1994,2008,2006,1138500
973,Bo Outlaw,1994,2008,2007,1178348
974,Bo Outlaw,1994,2008,2008,160071
975,Bob Martin,1994,1995,1995,250000
976,Bob Sura,1996,2005,1996,752000
977,Bob Sura,1996,2005,1997,864000
978,Bob Sura,1996,2005,1998,976920
979,Bob Sura,1996,2005,1999,3133000
980,Bob Sura,1996,2005,2000,3760000
981,Bob Sura,1996,2005,2001,4390000
982,Bob Sura,1996,2005,2002,5213333
983,Bob Sura,1996,2005,2003,5639999
984,Bob Sura,1996,2005,2004,6266666
985,Bob Sura,1996,2005,2005,3200000
986,Bob Sura,1996,2005,2006,3520000
987,Bob Sura,1996,2005,2007,3840000
988,Bob Sura,1996,2005,2008,3840000
989,Boban Marjanovic,2016,2018,2016,1200000
990,Boban Marjanovic,2016,2018,2017,7000000
991,Bobby Brown,2009,2018,2009,442114
992,Bobby Brown,2009,2018,2010,736420
993,Bobby Brown,2009,2018,2017,980431
994,Bobby Hurley,1994,1998,1994,1616000
995,Bobby Hurley,1994,1998,1995,2100000
996,Bobby Hurley,1994,1998,1996,2584000
997,Bobby Hurley,1994,1998,1997,3068000
998,Bobby Hurley,1994,1998,1998,3552000
999,Bobby Hurley,1994,1998,1999,4030000
1000,Bobby Jackson,1998,2009,1998,694920
1001,Bobby Jackson,1998,2009,1999,799200
1002,Bobby Jackson,1998,2009,2000,903360
1003,Bobby Jackson,1998,2009,2001,2250000
1004,Bobby Jackson,1998,2009,2002,2475000
1005,Bobby Jackson,1998,2009,2003,2700000
1006,Bobby Jackson,1998,2009,2004,2925000
1007,Bobby Jackson,1998,2009,2005,3150000
1008,Bobby Jackson,1998,2009,2006,3375000
1009,Bobby Jackson,1998,2009,2007,5259000
1010,Bobby Jackson,1998,2009,2008,5670000
1011,Bobby Jackson,1998,2009,2009,6487888
1012,Bobby Jones,2007,2008,2007,412718
1013,Bobby Jones,2007,2008,2008,85932687456
1014,Bobby Phills,1992,2000,1992,130000
1015,Bobby Phills,1992,2000,1993,250000
1016,Bobby Phills,1992,2000,1994,313000
1017,Bobby Phills,1992,2000,1995,1458000
1018,Bobby Phills,1992,2000,1996,1658000
1019,Bobby Phills,1992,2000,1997,1808000
1020,Bobby Phills,1992,2000,1998,2900000
1021,Bobby Phills,1992,2000,1999,3480000
1022,Bobby Phills,1992,2000,2000,4060000
1023,Bobby Phills,1992,2000,2001,4640000
1024,Bobby Phills,1992,2000,2002,5220000
1025,Bobby Portis,2016,2018,2016,1391160
1026,Bobby Portis,2016,2018,2017,1453680
1027,Bobby Simmons,2002,2012,2002,332817
1028,Bobby Simmons,2002,2012,2003,512435337457
1029,Bobby Simmons,2002,2012,2004,638679
1030,Bobby Simmons,2002,2012,2005,825000
1031,Bobby Simmons,2002,2012,2006,8000000
1032,Bobby Simmons,2002,2012,2007,8640000
1033,Bobby Simmons,2002,2012,2008,9280000
1034,Bobby Simmons,2002,2012,2009,10602667
1035,Bobby Simmons,2002,2012,2010,10560000
1036,Bobby Simmons,2002,2012,2011,71951
1037,Bobby Simmons,2002,2012,2012,594836
1038,Bojan Bogdanovic,2015,2018,2015,3278000
1039,Bojan Bogdanovic,2015,2018,2016,3425510
1040,Bojan Bogdanovic,2015,2018,2017,3573020
1041,Boniface N'Dong,2006,2006,2006,398762
1042,Boniface N'Dong,2006,2006,2007,839209
1043,Bonzi Wells,1999,2008,1999,1100000
1044,Bonzi Wells,1999,2008,2000,1428720
1045,Bonzi Wells,1999,2008,2001,1528440
1046,Bonzi Wells,1999,2008,2002,2028239
1047,Bonzi Wells,1999,2008,2003,6300000
1048,Bonzi Wells,1999,2008,2004,7000000
1049,Bonzi Wells,1999,2008,2005,7700000
1050,Bonzi Wells,1999,2008,2006,8000000
1051,Bonzi Wells,1999,2008,2007,2115000
1052,Bonzi Wells,1999,2008,2008,2284200
1053,Boris Diaw,2004,2017,2004,1021080
1054,Boris Diaw,2004,2017,2005,1097640
1055,Boris Diaw,2004,2017,2006,1174200
1056,Boris Diaw,2004,2017,2007,1870501
1057,Boris Diaw,2004,2017,2008,9000000
1058,Boris Diaw,2004,2017,2009,9000000
1059,Boris Diaw,2004,2017,2010,9000000
1060,Boris Diaw,2004,2017,2011,9000000
1061,Boris Diaw,2004,2017,2012,9000000
1062,Boris Diaw,2004,2017,2013,4500000
1063,Boris Diaw,2004,2017,2014,4702500
1064,Boris Diaw,2004,2017,2015,7500000
1065,Boris Diaw,2004,2017,2016,7500000
1066,Boris Diaw,2004,2017,2017,7000000
1067,Bostjan Nachbar,2003,2008,2003,1224000
1068,Bostjan Nachbar,2003,2008,2004,1396440
1069,Bostjan Nachbar,2003,2008,2005,1493880
1070,Bostjan Nachbar,2003,2008,2006,2500000
1071,Bostjan Nachbar,2003,2008,2007,2500000
1072,Bostjan Nachbar,2003,2008,2008,2500000
1073,Bracey Wright,2006,2007,2006,398762
